transaction_id,region,protocol_type,transaction_value_usd,fraud_detected,security_level_score,expected_profit_usd,latency_ms
3417,Europe,Classical,687.38,0,70.43791988365885,252.3987868481471,169.21
6841,Latin America,Classical,305.79,0,63.145995301691634,101.13391951652144,99.35
2974,South Asia,Classical,414.1,0,60.24884653820786,92.4034023499948,84.75
824,Europe,Classical,1403.91,0,72.45096081298998,529.6317919748238,148.33
275,East Asia,Classical,92.6,0,68.7634940813529,33.226497759666394,167.78
3103,Latin America,Quantum,90.57,0,90.3460685079967,42.2717671238463,82.91
3480,Europe,Classical,167.29,0,59.79398700894449,52.52403043363162,112.01
7139,Middle East,Quantum,789.73,0,86.94485253344992,355.16074195620706,104.42
3501,Europe,Classical,283.3,0,72.91364420217612,150.37388017002604,-0.87
5651,South Asia,Classical,68.13,0,65.4146179602092,23.305439608145264,88.89
5701,Europe,Classical,387.35,0,59.74663675056925,121.524548726665,134.22
3272,North America,Quantum,795.34,0,87.13367937947827,358.43460278837125,78.49
2724,East Asia,Classical,261.09,0,61.85162174812502,84.6605496110898,44.01
2649,East Asia,Quantum,186.52,0,91.84812142860646,88.4553580443184,162.36
5212,North America,Classical,236.43,0,64.8856163558414,80.25098137505792,167.45
1684,South Asia,Quantum,1809.88,0,94.67209304285863,883.8738387820451,133.1
856,North America,Classical,464.28,1,69.17394426880819,51.47459422561133,114.26
4605,South Asia,Classical,620.19,0,55.813982173535145,182.37921802102383,110.9
6364,East Asia,Quantum,740.3,0,93.53000535651128,357.3058148271265,76.55
4796,Europe,Quantum,485.99,0,79.49282388704549,200.4534374043262,120.255
2027,South Asia,Quantum,1534.55,0,84.80679608617031,673.7195946701632,129.97
4040,East Asia,Quantum,225.84,0,86.25786457326058,100.78998067612584,106.91
7461,East Asia,Classical,358.86,0,71.20461758750085,133.1453453372528,170.92
641,North America,Classical,310.74,0,69.12085737164416,112.05417609832354,125.25
6053,East Asia,Quantum,91.35,0,88.15819038789586,41.63650345967143,161.83
604,North America,Classical,315.51,0,71.57107935128498,117.63960623061962,124.86
3058,North America,Quantum,554.49,0,86.00206913304487,246.75378656791025,121.81
1751,East Asia,Classical,1816.81,0,78.96236468856297,744.5502189491405,100.03
4595,East Asia,Classical,416.25,1,68.59517213198119,44.944951999685856,133.8
7027,North America,Classical,136.47,0,63.14813660820816,45.136181014610834,94.41
7385,Middle East,Classical,472.42,0,60.63269814808232,150.30679629558526,104.03
2367,North America,Classical,301.79,0,65.16095270530019,102.85146958466274,105.36
3712,Middle East,Quantum,101.11,0,83.9783621043808,43.97191096186972,139.37
5374,South Asia,Classical,414.16,0,69.31796972061962,149.7560516974591,138.75
2989,Middle East,Classical,1980.56,0,69.88385067471853,721.7541964616026,128.36
4185,North America,Quantum,1577.91,0,93.4042762493002,760.5863576826665,109.85
7259,South Asia,Quantum,204.81,0,92.19689626965868,97.48638162494396,148.31
7488,Latin America,Quantum,381.28,0,88.70484640999733,174.8261191960189,96.86
4360,North America,Quantum,255.69,0,80.59662304071496,106.87410272640204,184.88
2794,Europe,Quantum,701.09,0,85.19633998572,309.16786000294223,65.91
3379,North America,Classical,566.06,0,65.05723902808958,192.62240362120195,140.15
6431,South Asia,Classical,348.53,0,75.02104159933965,135.96336814308924,80.85
6184,North America,Classical,1382.11,0,67.07651177274089,484.26723843111455,192.74
2653,Europe,Classical,213.74,0,59.90035740992367,67.22161196398544,123.71
5308,Europe,Classical,305.96,0,63.16305031012076,101.21623436442272,128.5
2623,East Asia,Quantum,468.0,1,92.37512611641836,106.177795112419,124.6
2831,East Asia,Quantum,489.35,0,84.23112972295405,213.43276664963784,168.64
5078,Europe,Classical,414.1,0,62.51210273717598,129.34054443400657,87.57
4221,Europe,Classical,178.11,0,70.99797758976779,65.8988989425677,127.57
2497,East Asia,Quantum,1972.33,0,87.72223098638648,894.6708892068982,138.83
3545,South Asia,Classical,119.87,0,73.3866258597019,45.78232420901233,99.86
4369,North America,Classical,2091.76,1,59.32586657892827,128.91377337569497,57.76
151,Latin America,Classical,484.51,0,74.76713324241155,188.39476863640408,152.47
4486,South Asia,Classical,81.87,0,67.57509077763612,28.889913409825347,141.23
3786,North America,Classical,401.8,0,77.34462185828957,161.41234531330375,144.38
958,North America,Classical,218.61,0,71.47313141622166,81.40285629450109,112.65
3290,North America,Classical,229.3,0,72.9564814971828,87.0841060365201,135.3
5103,East Asia,Classical,251.81,0,69.50871239361096,91.29209433917588,75.78
4990,South Asia,Quantum,268.61,0,95.96344991254291,132.9128614050408,125.51
1844,Middle East,Quantum,1606.91,0,85.21876124442399,708.7980481563868,27.8
5870,East Asia,Classical,211.51,0,74.35988837541339,81.81194995141843,174.76
7494,East Asia,Classical,549.32,1,58.75592048875984,32.288811214427795,120.255
2517,North America,Classical,628.41,0,67.62314782809939,221.9014616332797,130.49
4266,East Asia,Classical,821.19,0,68.94404366144848,295.3986460717244,126.41
6564,East Asia,Classical,468.03,0,49.60864492198387,123.11212041418057,147.7
1005,South Asia,Classical,939.44,0,78.95616093719036,384.9644791541706,116.35
3360,Middle East,Classical,319.52,0,67.07951235683139,111.9590289412738,123.48
3657,Europe,Quantum,114.37,0,83.29032864284784,49.34512443441254,146.85
1191,North America,Classical,84.11,0,67.9992805777762,29.85874744698378,160.99
5597,Europe,Classical,381.92,0,68.09915611567695,135.7709485184967,120.14
6313,Middle East,Classical,163.85,0,67.52636984928611,57.77872849902765,130.31
4906,North America,Classical,332.28,0,76.44773006916523,131.9944587369111,111.71
2820,Europe,Classical,2123.58,0,73.7530884058139,814.9566173840914,140.69
1262,South Asia,Quantum,263.01,0,78.7444816303815,107.4980805680332,131.22
3797,East Asia,Classical,364.66,0,58.49255977076261,112.11938423003149,111.39
5365,East Asia,Classical,612.13,0,70.36226470960277,224.53621548344572,157.83
6330,North America,Classical,81.22,0,76.54240084040096,32.30216898128683,108.97
6500,South Asia,Quantum,691.1,0,81.2006012446709,290.9551776009603,109.72
4789,East Asia,Classical,1914.3,0,70.67206793066828,705.1521981983915,102.61
6848,East Asia,Classical,294.37,1,59.43322543476469,18.29984285615842,92.78
4695,East Asia,Classical,433.83,0,79.3182629794425,178.56066014185768,129.79
416,East Asia,Classical,442.54,0,67.36487536617003,155.69635972272442,77.25
3739,South Asia,Classical,2280.97,0,71.3289675560872,847.7107256320412,68.35
2427,North America,Classical,157.63,0,55.228616739647805,45.89288428335342,104.94
5723,South Asia,Quantum,414.1,0,94.7896873066283,1161.179194500731,160.53
6593,Europe,Classical,5230.74,0,62.7618021528362,1719.914444964632,82.35
2381,South Asia,Classical,140.56,0,63.23991963972031,46.55341552279544,115.87
1693,Europe,Quantum,4542.73,0,92.57556722511116,2170.869982502646,114.09
287,East Asia,Classical,267.59,0,74.53497186023915,103.73791560040696,103.33
1161,South Asia,Classical,191.43,0,73.801497768516,73.5105535891351,106.43
4907,Latin America,Classical,119.59,0,60.096187607178194,37.72836537971221,77.11
4574,South Asia,Quantum,764.86,0,81.48196578965167,323.0843817693649,159.6
3019,North America,Quantum,483.35,0,86.15490108830298,215.46510720515624,59.46
6176,East Asia,Classical,199.69,0,68.29064289542269,71.18014239893479,114.59
5437,North America,Classical,436.17,0,68.04135466636635,154.93053832414506,125.07
5508,Europe,Quantum,502.42,0,89.00296789538876,231.1206556500061,71.92
1781,North America,Classical,757.11,0,75.2352898635253,296.1636015428682,64.34
1765,North America,Quantum,176.17,0,81.27899528429919,74.23715299617493,67.53
3631,South Asia,Quantum,387.55,0,88.68785734584428,177.66814557190978,87.21
655,East Asia,Quantum,325.98,0,96.3006882025689,161.85019170136707,135.48
21,Middle East,Classical,1022.16,0,59.40058877503336,318.9169291114405,85.44
5630,North America,Classical,908.19,0,75.3410717904069,355.74288994664823,159.76
5583,South Asia,Classical,41.75,0,74.74875220012166,16.230052021775396,131.73
6337,North America,Quantum,71.8,0,89.40475624428997,33.1733074917001,120.255
204,Latin America,Classical,947.98,0,67.12986632097893,332.4085533748081,90.86
4734,Latin America,Classical,150.36,0,83.38080605299204,64.94108999063943,105.24
6307,Europe,Classical,5114.32,0,68.88812318557693,1838.294330852299,68.05
3306,Europe,Classical,143.75,0,67.78840288378562,50.87916457272092,119.9
3196,East Asia,Quantum,455.38,0,99.59371133535952,233.5956213394801,87.16
1793,East Asia,Classical,76.76,0,65.06517103534331,26.12341264336477,137.51
1818,South Asia,Classical,124.7,0,69.52233559881506,45.2176762458612,92.86
445,South Asia,Classical,65.44,0,68.79025475905516,23.489771357162848,122.91
6159,North America,Classical,1080.43,1,75.91804098008762,156.21959508058035,138.41
3020,South Asia,Quantum,170.33,1,86.6500949304793,33.768003347542695,112.48
894,Europe,Quantum,172.88,1,89.55651802993559,36.78585418507632,186.15
5682,East Asia,Classical,282.81,0,60.76304083031167,90.16412788610222,219.18
67,North America,Quantum,177.43,0,92.93457596641576,85.10835906860575,47.37
3015,Middle East,Classical,392.47,0,74.03172531144877,151.16320616492152,139.19
3142,Latin America,Quantum,4574.43,0,90.66600073378278,2142.34281868319,91.23
1960,South Asia,Classical,1084.0,0,76.60567255662201,431.4627452568913,147.05
2968,East Asia,Classical,102.97,0,64.35251785931294,34.676443819867266,152.89
1167,South Asia,Quantum,1300.05,0,90.42295113842457,607.2725381375443,113.56
6112,Europe,Quantum,668.84,0,86.58842687749245,299.6016171637103,106.82
6401,Middle East,Classical,414.1,0,66.4044144985409,71.21586971695282,147.2
3433,South Asia,Classical,143.72,0,75.50847684440845,56.41619146039191,117.21
3234,North America,Classical,173.53,0,59.25353579501653,54.01428033254609,188.63
4021,Europe,Quantum,230.24,0,97.35604725746757,115.52988160279664,153.31
4252,North America,Quantum,414.1,0,88.64206447554949,126.5622731439576,206.98
4363,South Asia,Quantum,401.01,0,87.6095895114213,181.67675744987528,123.2
7152,North America,Classical,1362.07,0,75.83833314988418,536.9166421673136,99.05
5079,East Asia,Classical,252.79,0,74.7517910119567,98.27437624956268,134.42
1971,North America,Classical,280.94,0,63.84620301992573,93.89886138208968,91.75
722,North America,Classical,469.15,0,77.27788564787244,188.3118502584968,128.56
2155,North America,Classical,1317.57,0,59.732756903952016,413.2739925697002,56.1
6229,South Asia,Classical,609.05,0,61.49122099134667,196.39189072389848,124.43
4045,Europe,Classical,135.47,0,73.08223215799515,51.53429995221802,105.94
3736,East Asia,Classical,362.71,0,68.30824028711524,129.32105917269783,112.81
5278,Europe,Quantum,2912.3,1,89.5497548942221,619.5882558922151,72.01
4499,Europe,Quantum,295.57,0,87.90579849663764,134.34513430825595,120.255
6236,South Asia,Classical,228.15,0,67.44774844313024,80.36326903650082,72.09
1967,North America,Quantum,912.06,0,81.68852319498583,386.2050723260938,97.55
6100,Latin America,Quantum,341.3,0,93.6359253767176,164.9092066553686,94.57
1828,Latin America,Classical,327.79,0,60.09271346733885,103.405802737295,155.28
2597,Europe,Classical,318.81,0,84.26610064540954,139.10652773381508,126.8
1267,Europe,Quantum,605.58,0,81.48381562975732,255.8085453453422,97.17
1204,Europe,Classical,543.9,0,64.49891167179898,183.5632902914573,156.34
2100,Europe,Classical,237.9,0,70.47657555594392,87.4003866237953,90.67
6640,East Asia,Classical,313.82,0,65.07210484658849,106.811939714782,123.88
502,East Asia,Quantum,45.28,0,82.21081705638358,19.29172898156524,76.87
169,North America,Quantum,605.6,0,87.28170395175819,273.3729995659238,113.67
6520,North America,Classical,619.19,0,52.89538535109757,173.04931827773055,100.89
6381,Middle East,Classical,429.58,0,62.633861085884384,140.97497022637106,75.61
3872,North America,Classical,190.18,0,62.62034977804989,62.39839060394765,111.15
6030,North America,Classical,2033.1,0,64.69192574300547,688.1222711405221,99.7
2544,Middle East,Classical,146.95,0,56.81824239055544,43.95145359646061,195.49
1381,North America,Classical,6548.1,1,51.50144312872469,147.37949875601066,95.19
6271,Europe,Classical,675.5,0,73.2903329516197,257.6705995440956,52.11
650,East Asia,Classical,1392.16,0,66.36777291511746,482.8551937075496,129.38
2101,Latin America,Classical,66.69,0,54.607095232845246,19.20908590539225,147.54
4917,Europe,Classical,416.82,0,76.68196193849845,166.06517687602462,135.29
4614,North America,Quantum,768.41,0,100.39484771699706,397.2481746710886,117.31
5891,Middle East,Classical,1146.95,0,62.7325495140312,376.9597383255905,139.57
4960,South Asia,Classical,257.9,0,66.54117544513575,89.67334573650254,63.36
4256,Middle East,Classical,168.93,0,66.13827211566941,58.39764154250017,92.06
1499,Europe,Classical,670.97,0,73.57043601817911,256.8823272755882,102.65
3977,Europe,Classical,719.03,0,66.34652453314925,249.31115767535155,120.255
6250,North America,Classical,326.18,1,53.86386207452583,11.194272657344172,194.86
4451,East Asia,Quantum,347.49,0,92.21971895908648,165.4395007054648,122.65
974,North America,Classical,1713.54,0,67.82852789837919,606.8375784749434,158.07
7146,Middle East,Classical,1468.67,0,56.92084868262134,440.01976417352745,140.38
2406,Middle East,Classical,336.38,0,68.20732311133843,119.7635967409601,114.37
5748,North America,Classical,148.19,0,64.95786196521792,50.35337782312821,91.75
3888,Middle East,Quantum,223.43,1,99.74900324396964,58.92854897400068,76.89
6428,South Asia,Classical,480.36,0,65.17852551623605,163.75118258489576,132.68
7264,North America,Classical,45.52,0,69.55263317445394,16.51297931050572,122.09
6571,East Asia,Classical,795.14,0,77.66726826591744,320.708858444808,140.98
4467,North America,Quantum,365.87,0,82.92283593682683,157.18293992103418,143.36
4058,North America,Quantum,1077.99,0,83.84637428637448,468.09761508484416,76.56
5068,Europe,Classical,174.37,0,64.56149762621978,58.90349170541972,142.24
800,Latin America,Quantum,593.56,0,95.07262969714375,291.05995041518327,175.2
1747,North America,Classical,433.24,0,60.98211471593499,138.59805689765838,112.22
1094,East Asia,Quantum,414.1,0,85.82578215576956,67.48538799284592,57.13
1931,East Asia,Quantum,1834.63,0,97.97767719626256,926.283379572896,112.29
570,Europe,Classical,349.54,0,68.71840740557369,125.34226062272114,84.64
4942,East Asia,Classical,242.65,0,71.07481642566474,89.87127102843775,108.2
4126,Middle East,Classical,410.31,0,74.51071583343487,159.01710906808333,50.82
766,East Asia,Classical,1431.0,0,65.4240004191782,489.57372299922,124.3
3136,Middle East,Quantum,359.8,0,85.41306271422575,159.05509982289212,71.59
6386,Middle East,Quantum,1105.5,0,91.03331361813431,519.7691410242375,136.05
1118,Latin America,Classical,1271.21,0,56.99052016928351,381.3027457219745,134.66
1571,East Asia,Quantum,520.2,0,90.66059639634852,243.61121122690253,120.255
1526,Europe,Classical,613.67,1,63.43570310068921,50.43048960899975,83.53
4359,East Asia,Quantum,560.89,0,90.57425840557964,262.4243289855278,156.98
1222,North America,Quantum,414.1,0,84.58136170756877,260.64651150981007,153.22
4868,North America,Classical,304.63,0,65.63255992346419,104.53768364742449,166.72
3035,Europe,Classical,238.4,0,67.11412309648466,83.57603473100971,207.65
5008,South Asia,Quantum,195.77,0,88.94138563972857,89.99682533344831,164.87
1414,North America,Classical,507.93,0,66.4650870028028,176.41700820666816,164.85
3862,Middle East,Classical,525.51,0,68.24091090983737,187.1890554611432,175.79
2420,Europe,Classical,547.74,0,76.99316508327364,219.07728121356152,94.79
767,South Asia,Quantum,2308.44,0,92.08178491862232,91.45441482397688,215.52
2698,Europe,Quantum,1174.2,0,84.4723736222664,513.550305536326,139.84
6511,North America,Quantum,195.78,0,94.1403896148116,95.09072739393908,113.48
5540,East Asia,Quantum,275.15,0,83.91771428076855,119.57704542176732,123.68
1863,North America,Classical,220.92,0,75.42724783406153,86.63073795750437,101.04
6719,Europe,Classical,518.33,0,59.42889854326909,161.79385490966337,42.68
2880,North America,Quantum,1784.2,0,87.52467032068184,807.5705839308026,116.06
1774,Latin America,Classical,534.77,0,72.40241942611922,201.6147591825289,74.89
1353,East Asia,Classical,237.36,1,70.71450778822938,28.144377843070643,194.27
4109,Latin America,Classical,734.06,0,56.96052212629029,220.07310436012324,86.92
3807,East Asia,Quantum,42.13,0,89.48408739616524,19.481773010002208,90.82
6893,Latin America,Classical,1688.92,0,65.91722729028821,581.9784175755678,138.96
2024,North America,Quantum,1122.54,0,84.64534449732818,491.9270250601539,126.33
3602,East Asia,Quantum,397.68,0,86.0954324524691,177.15735788848957,60.31
5228,Latin America,Quantum,250.89,0,79.7846728654266,103.8492328760344,181.41
5966,Latin America,Classical,576.02,1,64.80979683466049,51.2939958635057,144.26
5422,Europe,Classical,377.61,0,77.05216607356805,151.14249215520016,101.62
3086,Middle East,Classical,73.31,0,70.65929759851292,26.999815534734918,117.46
7167,South Asia,Classical,583.55,0,59.25566763947445,181.64647425507655,111.98
657,Europe,Quantum,176.21,0,81.56718461194832,74.50791800235707,131.46
7348,East Asia,Quantum,799.45,0,81.75671783053083,338.79379034808943,153.96
7190,Middle East,Classical,628.57,0,76.49827555259176,249.85115532046305,99.61
3557,Europe,Classical,80.24,0,69.81769711152239,29.214460081142786,110.13
2031,North America,Classical,165.63,0,59.72336143666864,51.944351773777136,71.69
670,Europe,Classical,247.54,0,61.94526636058881,80.38275617450077,82.32
4114,North America,Quantum,134.51,0,90.19913026424383,62.68107505921719,51.69
2835,Europe,Classical,705.45,0,67.79023830000521,249.69486804369345,129.48
2999,Europe,Classical,1367.93,1,81.42677929805004,235.46712102590797,89.92
1923,Middle East,Classical,2975.86,0,72.23142692122099,1119.3909705889234,178.92
5271,North America,Quantum,762.25,0,81.41483153142887,321.72602667415833,125.85
6721,South Asia,Quantum,284.78,0,94.27464414957524,138.5093658045802,75.98
7484,East Asia,Classical,130.69,0,54.40831024454079,37.51346032929517,174.96
3934,Europe,Classical,901.46,0,71.14546972278943,334.19587568152883,195.34
6066,South Asia,Classical,152.74,0,63.18216986733693,50.54332312768521,185.25
6855,North America,Classical,458.24,0,64.53551015603529,154.73736086950808,121.46
3346,Middle East,Quantum,1985.4,0,84.22997889675676,865.9320005081045,82.19
1194,Middle East,Classical,321.07,0,63.152052238912816,106.19719706173868,146.8
1164,South Asia,Classical,607.69,0,56.50188305930351,180.79349658154075,163.57
584,Europe,Classical,75.2,0,77.64826050462804,30.323745949740147,100.26
2112,North America,Classical,199.12,0,74.40722820797063,77.06663640385557,151.38
2076,Latin America,Classical,329.13,0,63.376935442615405,109.23320381114004,71.35
5638,South Asia,Classical,184.89,0,77.67567344535844,74.5806263165616,162.5
2353,Middle East,Classical,95.03,0,67.7112861944603,33.59846763529781,94.4
2785,South Asia,Classical,2943.17,0,72.8075973432824,1115.5732313641422,142.21
4690,North America,Classical,741.36,0,74.85178661996869,288.5810026429,109.93
6466,North America,Quantum,405.04,0,90.58904020918143,189.53652423163427,128.26
1443,Middle East,Quantum,338.62,0,91.53396752965304,160.05546042445553,152.03
4321,East Asia,Quantum,1985.97,0,90.81070131938918,931.5261924963368,191.03
3129,Latin America,Classical,634.46,0,73.13758661116266,241.53126600659132,32.53
5307,East Asia,Classical,408.14,0,58.88196580496768,126.28252761819752,136.21
1020,North America,Quantum,416.94,0,87.65703995383873,188.9927311917676,163.87
3243,East Asia,Classical,289.6,0,58.63364106619811,89.24551226385486,86.6
4764,Europe,Classical,2067.53,0,71.55680407024337,770.7421455967515,44.97
3033,South Asia,Quantum,185.15,1,97.4175853649766,46.67407965162708,108.07
5648,South Asia,Classical,206.9,0,68.22973659050861,73.68716250288115,167.33
7174,South Asia,Quantum,371.79,0,85.59244981110176,164.68893457634763,141.29
5455,Middle East,Classical,503.19,0,77.9129966707922,203.57305397387964,158.27
819,North America,Quantum,532.96,0,80.1078751195939,221.46586561869384,92.33
6296,Latin America,Quantum,349.53,0,89.53382917331047,161.71674655473603,150.67
5487,Europe,Quantum,772.05,0,86.51500896263724,345.5503133480204,163.36
93,South Asia,Quantum,676.51,0,84.18057871690885,294.89266653888,143.5
6889,North America,Classical,448.65,0,67.91184059154044,159.0729864069731,73.72
2254,South Asia,Quantum,736.62,0,80.7178498058429,308.3412126199,74.46
707,Europe,Classical,514.44,0,74.05755290151984,198.20743757328933,139.21
2850,Europe,Classical,2212.23,0,80.75878641258329,926.4685003275456,91.51
1522,Latin America,Quantum,239.06,0,90.63192644654023,111.91824168154956,69.15
3607,South Asia,Quantum,201.93,0,90.27907406259123,94.17921712729525,65.04
1880,East Asia,Classical,1137.96,0,77.99794567024799,460.862111274577,115.52
1997,Latin America,Classical,389.96,0,66.0095754976796,134.5548703053757,157.89
2767,East Asia,Classical,1212.16,1,70.2549972730529,140.94388747251895,171.44
2957,South Asia,Classical,388.31,0,68.65377480318531,139.11938646912446,120.53
3595,East Asia,Classical,772.97,0,54.526013460242666,222.32941312181887,115.72
560,Middle East,Classical,376.69,0,63.47454818493745,125.20148777892044,135.62
149,North America,Classical,222.07,0,63.56168533747991,73.90676731447083,14.28
5247,South Asia,Classical,912.79,0,55.87003159563955,268.6798807009192,29.5
458,East Asia,Quantum,806.17,0,83.67834768765397,349.38741777678,113.74
7401,North America,Classical,342.07,0,57.81531873623396,104.01548040051776,126.12
7182,Europe,Classical,1329.79,0,66.92093839341885,464.9008233309223,107.63
846,Europe,Quantum,454.14,0,86.10727300402306,202.33588481023517,88.82
2302,East Asia,Classical,118.3,0,62.671304329166176,38.84457651070179,133.07
2043,East Asia,Classical,735.01,0,68.54942818916254,262.9477260665818,94.64
1084,Latin America,Classical,419.07,0,79.13341432901444,172.0982497143004,154.75
2816,South Asia,Classical,494.06,0,73.82438414619277,189.77927615634,120.255
4009,Middle East,Classical,277.13,0,80.11876616503395,115.17351833657928,136.61
6101,Europe,Classical,381.99,0,76.9340270162088,152.669994899608,54.2
785,North America,Classical,491.13,0,75.75148530917238,193.3860848994692,195.02
1536,North America,Quantum,131.41,0,82.0911639043681,55.90914924336506,79.66
703,Europe,Quantum,793.81,0,87.05585078386986,357.4361745537187,125.28
5268,East Asia,Quantum,227.28,0,84.73270713334847,99.6994483863372,132.36
3529,Latin America,Quantum,414.1,0,93.82486888828514,373.3809006504496,113.68
4969,Latin America,Classical,414.1,0,60.24702257575012,290.17733957754155,41.61
4665,South Asia,Classical,1417.91,0,69.9781250922271,517.3820667475987,205.59
6864,North America,Quantum,348.62,1,87.30156913850621,70.24966516533019,98.96
3721,Europe,Classical,357.7,0,67.45738753841039,126.01303761244698,88.78
7335,Europe,Quantum,191.45,0,85.81579200680056,85.01891689850983,138.73
6116,Middle East,Quantum,183.87,0,88.14640819928353,83.79545037801132,58.58
4183,Middle East,Classical,300.29,0,55.78076125140085,88.25637398091581,126.23
3498,Latin America,Quantum,607.01,0,89.22403624063486,279.90456119213883,176.67
2066,South Asia,Classical,956.55,0,60.38505618838998,303.1548774850222,119.44
1440,Middle East,Classical,1111.67,1,62.2824439089751,84.94517210145176,84.94
3685,Middle East,Quantum,994.79,0,83.25183440572162,429.0123117423391,108.78
5531,East Asia,Classical,54.84,0,69.68146212391969,19.92925691437878,126.43
1460,Middle East,Quantum,432.52,0,88.78857677056885,198.50197612403215,90.6
4819,Latin America,Classical,1723.35,0,68.5322078065427,616.3751516170267,163.6
5734,East Asia,Classical,414.1,0,63.37888867032504,47.13564884479781,87.26
656,North America,Classical,357.53,0,60.07583768014116,150.37388017002604,114.26
7358,Latin America,Quantum,1385.24,0,88.71084700096931,635.2076684981137,100.15
35,Latin America,Quantum,589.47,0,92.00712637773664,280.0192539294222,124.05
135,Latin America,Quantum,409.96,0,88.37172877824912,187.29376964965505,60.24
2659,North America,Quantum,532.85,0,88.42287111129727,243.57338435827376,24.05
3202,East Asia,Classical,785.48,0,57.103950006695904,236.0522532562975,169.97
7135,East Asia,Classical,340.95,0,69.69514948387243,123.92705608263152,97.56
2487,East Asia,Classical,289.03,0,82.54332378460359,123.62293436731986,76.96
4568,Europe,Quantum,407.5,0,87.65962629983142,184.7189885859065,84.23
2086,East Asia,Quantum,1443.97,0,89.94261092474565,671.0317094850249,108.4
4791,North America,Classical,517.18,0,67.67402968166567,182.7559733538193,99.03
5106,North America,Classical,755.28,0,62.161421576051545,246.07559243980103,158.32
4674,North America,Quantum,1014.98,0,96.9355671087715,507.16300952030446,119.57
4262,Latin America,Classical,501.18,0,55.01184369143677,145.3718791063714,124.26
1308,South Asia,Quantum,402.88,0,90.82617916399008,189.0034553079416,83.61
5716,Europe,Classical,220.87,0,55.27685712735298,64.35804716859228,100.44
4983,Middle East,Classical,978.35,0,70.05468782851712,357.36526918514863,113.79
4730,North America,Classical,560.11,0,65.28557231514024,191.237159547166,100.97
2601,Middle East,Quantum,271.43,0,75.03595773065113,105.9065000341532,124.46
6183,North America,Quantum,273.86,0,90.74227247612436,128.36129370155712,126.42
6939,East Asia,Quantum,941.18,0,93.97952504602269,456.3759469140781,87.43
3323,South Asia,Quantum,1567.03,0,101.14619101064206,816.0010284970322,175.96
2826,South Asia,Classical,142.66,0,79.5913788119095,58.912430506535046,90.48
4036,North America,Quantum,1539.67,0,87.10655300604002,693.6717823340482,68.23
873,Middle East,Classical,115.83,0,57.2775397263531,34.9097371325174,128.41
528,Europe,Classical,337.78,0,81.82820269010513,143.26635152331855,95.12
2792,North America,Classical,1606.76,1,68.25904992403336,170.7909552796993,135.07
7060,Latin America,Classical,145.2,0,55.71817463761741,42.62939478691024,115.61
5005,South Asia,Classical,2518.14,0,58.37388595668233,772.7401859148001,129.0
5763,Latin America,Quantum,414.1,0,91.71828554954526,211.8990125171652,161.85
7266,North America,Classical,261.78,0,83.33073345387379,112.9982970177754,94.99
6383,North America,Quantum,318.44,1,86.51392561732402,62.9140723679033,118.75
4469,Latin America,Classical,109.71,0,59.47862187524252,34.27264802966428,100.43
5784,North America,Classical,493.9,1,67.33072454571878,50.206724265652525,70.76
3453,Middle East,Classical,472.4,0,69.5417155497218,171.34353212844292,119.79
6797,Latin America,Quantum,34.21,0,84.82533754985265,15.022523987902296,124.93
1172,North America,Classical,250.98,0,66.7553222395822,87.5359538784517,123.18
5719,North America,Quantum,100.92,0,90.73633508156186,47.299354682156114,107.34
4044,Middle East,Classical,646.33,0,75.63074878151738,254.10705929979068,120.255
2393,East Asia,Quantum,804.17,0,88.38079374812224,367.4284645421373,127.05
5587,East Asia,Classical,121.29,0,75.94608055932622,47.87685055520339,143.83
771,North America,Classical,410.76,0,81.74374806939461,174.04670978492263,84.49
558,North America,Classical,291.49,0,60.58120616955455,92.66642893181728,135.74
7010,North America,Classical,374.62,0,67.97217982976834,132.93799003913907,59.36
1581,Europe,Classical,104.11,0,71.71216491619091,38.89141744712318,108.42
3628,Latin America,Classical,855.33,0,72.0288253172594,320.87202579305745,108.03
1900,South Asia,Classical,786.81,0,69.88974655815107,286.75190744709425,187.66
6764,Europe,Quantum,454.45,0,86.29874809770092,202.90908036500093,87.21
509,Latin America,Quantum,48.41,0,80.27786288589725,20.157406711531426,112.58
1928,East Asia,Quantum,437.48,0,87.44906403203927,197.8482826636827,126.99
2726,Europe,Classical,457.81,0,58.29325423067659,140.30332359673025,161.5
4272,Latin America,Classical,3748.97,1,75.43125973068217,532.9396989626779,146.83
4700,North America,Quantum,110.1,0,93.2946591559971,53.0102098653764,176.1
2349,East Asia,Classical,96.6,0,66.40079859837931,33.520585723017206,160.67
6945,East Asia,Classical,419.31,0,62.10169471587764,136.48895805657327,130.52
5718,Europe,Quantum,373.83,0,100.92692056025052,194.25500356519225,117.59
7279,South Asia,Classical,224.51,0,72.35232309486176,84.58675029013706,83.58
1152,South Asia,Classical,143.41,0,72.09750134356923,53.848663338406325,49.98
3601,North America,Classical,589.26,0,66.41054384049401,204.50428531724756,118.19
6486,East Asia,Classical,409.89,0,63.40437171300472,136.0924396072175,124.2
3111,Middle East,Classical,485.67,0,67.9560733700911,172.30618076826076,125.42
4270,Latin America,Classical,178.13,0,62.74294836054911,58.55395695732307,75.48
2565,Europe,Classical,148.9,0,58.082493470189306,45.47591638855594,97.09
3055,Middle East,Quantum,468.44,0,85.12410522501177,206.40427925802257,98.65
4870,South Asia,Quantum,1042.97,0,92.31134215301292,497.0343526266395,112.72
